Time,Bus01,Bus02,Bus03,Bus04,Bus05,Bus06,Bus07,Bus08,Bus09,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
1.201667,0.822091,0.88281,0.851362,0.760346,0.712731,0.710043,0.693052,0.68959,0.77269,0.72946,0.721349,0.723085,0.740306,0.77223,0.864658,0.916237,0.902095,0.880963,0.996405,0.978117
1.211667,0.832941,0.89344,0.861202,0.769955,0.722814,0.719988,0.703655,0.700447,0.781727,0.73822,0.730536,0.732081,0.749143,0.781237,0.872896,0.924127,0.91082,0.890148,1.00286,0.983571
1.221667,0.84406,0.904414,0.871439,0.780098,0.733512,0.730564,0.714869,0.7119,0.791137,0.747612,0.740355,0.741697,0.758585,0.790779,0.881506,0.932321,0.919882,0.899693,1.009525,0.989184
1.231667,0.855426,0.915711,0.882064,0.790776,0.744826,0.741777,0.726695,0.72395,0.800914,0.757644,0.750814,0.751941,0.76864,0.800859,0.890487,0.940817,0.929271,0.909589,1.016399,0.994957
1.241667,0.867009,0.927306,0.893062,0.801986,0.756757,0.753626,0.739131,0.736594,0.811049,0.768322,0.761918,0.762819,0.779311,0.811476,0.899834,0.949608,0.93898,0.919825,1.023478,1.000886
1.251667,0.878781,0.93916,0.904397,0.813693,0.769275,0.766085,0.752149,0.749804,0.821532,0.779623,0.77364,0.774305,0.790572,0.822601,0.90952,0.95867,0.948976,0.930368,1.030743,1.006957
1.261667,0.890706,0.951234,0.916036,0.825866,0.782354,0.779127,0.765724,0.763554,0.832346,0.791524,0.785957,0.786376,0.802401,0.834207,0.91952,0.967978,0.959232,0.941186,1.038178,1.013157
1.271667,0.902746,0.963489,0.927949,0.838483,0.795972,0.792731,0.779833,0.77782,0.843471,0.804009,0.798853,0.799017,0.81478,0.846276,0.929815,0.977515,0.969723,0.952255,1.04577,1.019476
1.281667,0.91486,0.975885,0.940102,0.851512,0.810098,0.806867,0.794444,0.79257,0.854881,0.817054,0.812299,0.812195,0.827683,0.85878,0.940381,0.987257,0.980421,0.963543,1.053502,1.025901
1.291667,0.927004,0.98837,0.952445,0.864901,0.824675,0.821478,0.809498,0.807747,0.866545,0.830606,0.82624,0.82585,0.841059,0.871669,0.951176,0.997168,0.991284,0.975004,1.061348,1.032411
1.301667,0.939124,1.00087,0.964894,0.878543,0.839579,0.836438,0.824866,0.823224,0.878418,0.84455,0.840559,0.839864,0.854795,0.884838,0.96212,1.007177,1.002236,0.986561,1.069258,1.038967
1.311667,0.951168,1.013331,0.977395,0.892376,0.854742,0.851677,0.840476,0.83893,0.890449,0.858825,0.85519,0.854173,0.868832,0.898231,0.973166,1.017244,1.01323,0.998163,1.077202,1.045543
1.321667,0.963084,1.025701,0.989897,0.906347,0.870102,0.867135,0.856266,0.8548,0.902587,0.873377,0.870076,0.868722,0.883114,0.911796,0.984274,1.027333,1.024224,1.009764,1.085153,1.05212
1.331667,0.974814,1.037926,1.002349,0.920396,0.885594,0.882744,0.872165,0.870766,0.914773,0.888146,0.885156,0.88345,0.897585,0.925477,0.995399,1.037405,1.035175,1.021319,1.093086,1.058675
1.341667,0.986305,1.049956,1.014699,0.934463,0.901148,0.898434,0.888102,0.886754,0.926945,0.903067,0.900363,0.898292,0.912181,0.939218,1.006498,1.047422,1.046038,1.032779,1.100973,1.065188
1.351667,0.997499,1.061733,1.026889,0.94848,0.916685,0.914126,0.903996,0.902681,0.939034,0.918068,0.915622,0.913176,0.926831,0.952951,1.017521,1.057341,1.056765,1.044092,1.108782,1.071633
1.361667,1.00834,1.073207,1.038862,0.962377,0.932125,0.929736,0.919761,0.918464,0.950968,0.933072,0.930854,0.928024,0.941463,0.966611,1.028418,1.067119,1.067307,1.055207,1.116485,1.077988
1.371667,1.018772,1.084325,1.050561,0.976079,0.947379,0.945177,0.935307,0.93401,0.96267,0.947997,0.945975,0.942754,0.955994,0.980123,1.039135,1.07671,1.077617,1.066072,1.124048,1.084225
1.381667,1.02874,1.095035,1.061924,0.989507,0.962356,0.960354,0.950539,0.949225,0.97406,0.962753,0.960895,0.957278,0.970342,0.993411,1.049618,1.08607,1.087642,1.076631,1.131439,1.090319
1.391667,1.038191,1.105287,1.072893,1.002581,0.976961,0.97517,0.96536,0.96401,0.985054,0.977249,0.975519,0.971504,0.984416,1.006396,1.059808,1.095149,1.097332,1.086831,1.138624,1.096244
1.401667,1.047075,1.115031,1.083407,1.015218,0.991098,0.989527,0.979669,0.978266,0.995569,0.99139,0.989751,0.985339,0.998124,1.018996,1.069648,1.103901,1.106636,1.096617,1.145569,1.10197
1.411667,1.055341,1.124222,1.093406,1.027335,1.004666,1.003323,0.993365,0.991889,1.00552,1.005075,1.003491,0.998684,1.011373,1.031127,1.079079,1.112277,1.115502,1.105933,1.152238,1.10747
1.421667,1.062945,1.132814,1.102832,1.038849,1.017569,1.016459,1.006348,1.004782,1.014822,1.018208,1.016642,1.011444,1.02407,1.042707,1.088044,1.12023,1.123882,1.114727,1.158596,1.112716
1.431667,1.069847,1.140767,1.11163,1.049681,1.029715,1.02884,1.018522,1.016848,1.023396,1.030694,1.029107,1.023526,1.036122,1.053656,1.096487,1.127716,1.131729,1.12295,1.164612,1.117681
1.441667,1.076009,1.148045,1.119751,1.059757,1.041015,1.040376,1.029799,1.027997,1.031166,1.04244,1.040797,1.034842,1.047443,1.063899,1.104357,1.134692,1.139001,1.130557,1.170253,1.12234
1.451667,1.0814,1.154616,1.127148,1.069009,1.051389,1.050985,1.040096,1.038149,1.038064,1.053363,1.051627,1.04531,1.057952,1.073365,1.111608,1.141123,1.145661,1.137506,1.175491,1.12667
1.461667,1.085996,1.160455,1.133782,1.077376,1.060768,1.060596,1.049342,1.047232,1.044029,1.063386,1.061524,1.054857,1.067579,1.081994,1.118199,1.146974,1.151675,1.143762,1.180301,1.130649
1.471667,1.089778,1.165541,1.139622,1.084809,1.069092,1.069148,1.057479,1.055186,1.049011,1.072444,1.070422,1.063421,1.076259,1.089732,1.124094,1.15222,1.157019,1.149298,1.184662,1.13426
1.481667,1.092735,1.169861,1.144642,1.091269,1.076316,1.076594,1.064459,1.061967,1.052969,1.080482,1.07827,1.070952,1.083944,1.096538,1.129267,1.15684,1.161671,1.154091,1.188556,1.137488
1.491667,1.094863,1.173408,1.148829,1.096727,1.082408,1.082902,1.070253,1.067544,1.055878,1.087462,1.085032,1.077414,1.090596,1.10238,1.133701,1.160819,1.165621,1.158128,1.19197,1.140323
1.501667,1.096163,1.176179,1.152173,1.101169,1.087351,1.088054,1.074843,1.0719,1.057723,1.093356,1.090684,1.082785,1.09619,1.107241,1.137385,1.164152,1.168863,1.161404,1.194898,1.142757
1.511667,1.096649,1.178188,1.154682,1.104596,1.091146,1.09205,1.078233,1.075039,1.058503,1.098157,1.095221,1.087061,1.100722,1.111119,1.140321,1.16684,1.171404,1.163924,1.197338,1.144789
1.521667,1.096337,1.179447,1.156366,1.107019,1.093807,1.094904,1.080437,1.076976,1.058231,1.101869,1.09865,1.090249,1.104195,1.114019,1.142518,1.168892,1.173252,1.165698,1.199294,1.14642
1.531667,1.095253,1.179976,1.157244,1.108461,1.095361,1.096645,1.081488,1.077743,1.05693,1.104513,1.100993,1.092374,1.10663,1.115964,1.143992,1.170323,1.174426,1.166746,1.200773,1.147656
1.541667,1.093427,1.179802,1.157347,1.108959,1.095852,1.097314,1.081429,1.077385,1.054638,1.106123,1.10229,1.093472,1.108062,1.116986,1.144771,1.171154,1.174952,1.167094,1.20179,1.148507
1.551667,1.090896,1.17896,1.156711,1.108558,1.095331,1.096966,1.080317,1.07596,1.051401,1.106744,1.102587,1.093594,1.108535,1.117128,1.144886,1.171413,1.174861,1.166776,1.202362,1.148985
1.561667,1.087702,1.177486,1.155378,1.107314,1.093864,1.095665,1.078221,1.073536,1.047275,1.106435,1.101946,1.092799,1.108107,1.116442,1.144377,1.171134,1.174188,1.16583,1.202511,1.149109
1.571667,1.083891,1.175424,1.153397,1.10529,1.091523,1.093485,1.075217,1.07019,1.042325,1.105264,1.100435,1.091157,1.106842,1.114988,1.143289,1.170352,1.172975,1.1643,1.202261,1.148895
1.581667,1.079512,1.172819,1.150819,1.102553,1.088386,1.090505,1.071386,1.066006,1.036621,1.103302,1.09813,1.088743,1.104811,1.112831,1.14167,1.169107,1.171263,1.162232,1.20164,1.148366
1.591667,1.074618,1.169718,1.1477,1.099176,1.084537,1.086809,1.066818,1.061071,1.030238,1.100631,1.095113,1.085637,1.102092,1.110042,1.139569,1.167441,1.169099,1.159676,1.200677,1.147544
1.601667,1.069262,1.166172,1.144097,1.095233,1.080059,1.082481,1.0616,1.055478,1.023253,1.097332,1.091466,1.081923,1.098764,1.106692,1.13704,1.165396,1.166529,1.156681,1.199402,1.146452
1.611667,1.063499,1.16223,1.140068,1.090799,1.075041,1.077611,1.055824,1.049318,1.015748,1.093488,1.087274,1.077686,1.094907,1.102854,1.134135,1.163016,1.163599,1.1533,1.197845,1.145115
1.621667,1.057385,1.157945,1.135672,1.08595,1.069567,1.072283,1.049581,1.042683,1.007802,1.089184,1.082623,1.073009,1.090603,1.098601,1.130906,1.160343,1.160357,1.149583,1.196037,1.143556
1.631667,1.050975,1.153366,1.130964,1.08076,1.063721,1.066582,1.042959,1.035663,0.999498,1.084501,1.077594,1.067974,1.08593,1.094004,1.127403,1.157419,1.156846,1.145581,1.194007,1.141799
1.641667,1.044324,1.148544,1.126003,1.075298,1.057586,1.06059,1.036044,1.028345,0.990914,1.079518,1.072269,1.06266,1.080965,1.089133,1.123676,1.154283,1.153112,1.141341,1.191785,1.139867
1.651667,1.037485,1.143524,1.120836,1.06963,1.051233,1.054381,1.028915,1.020811,0.982127,1.074308,1.06672,1.057139,1.075775,1.084049,1.119763,1.150965,1.149187,1.136904,1.189378,1.137768
1.661667,1.030514,1.138362,1.115528,1.06383,1.044748,1.048038,1.021658,1.013149,0.973216,1.06895,1.061028,1.051492,1.070442,1.078825,1.115727,1.147523,1.145129,1.13233,1.186858,1.135556
1.671667,1.02346,1.133099,1.110123,1.057955,1.038193,1.041626,1.014343,1.00543,0.964253,1.063507,1.055256,1.045779,1.065023,1.073514,1.1116,1.143979,1.140967,1.127653,1.184224,1.133234
1.681667,1.016575,1.127897,1.104777,1.052196,1.031795,1.035367,1.007225,0.997923,0.955543,1.058171,1.049606,1.040199,1.059706,1.068289,1.107487,1.140409,1.136802,1.122996,1.1815,1.130814
1.691667,1.009523,1.122583,1.099339,1.046359,1.025317,1.029029,1.000023,0.990326,0.946704,1.052761,1.043882,1.034559,1.054313,1.062987,1.103312,1.136776,1.132556,1.118253,1.178732,1.128347
1.701667,1.002531,1.117294,1.093934,1.040603,1.018947,1.022799,0.992954,0.98287,0.938013,1.047434,1.038248,1.029018,1.048998,1.057746,1.099147,1.133126,1.1283,1.113516,1.175909,1.125819
1.711667,0.995645,1.112069,1.088606,1.034975,1.01274,1.01673,0.986076,0.975615,0.929533,1.042239,1.032758,1.023628,1.043808,1.052611,1.095028,1.129488,1.124067,1.108823,1.173056,1.123249
1.721667,0.988908,1.106946,1.083392,1.029518,1.006743,1.01087,0.97944,0.968615,0.92132,1.037219,1.027454,1.018432,1.038785,1.047622,1.090982,1.125887,1.119885,1.104204,1.170193,1.120656
1.731667,0.982358,1.101961,1.07833,1.02427,1.001,1.005261,0.973095,0.961919,0.913428,1.032415,1.022378,1.013467,1.033969,1.042815,1.087038,1.122347,1.115781,1.099691,1.167339,1.118054
1.741667,0.976034,1.097146,1.073452,1.019268,0.99555,0.999943,0.967083,0.955573,0.905907,1.02786,1.017566,1.008768,1.029392,1.038222,1.083219,1.11889,1.111779,1.095312,1.16451,1.115459
1.751667,0.969973,1.092531,1.068788,1.01454,0.990428,0.99495,0.961442,0.949616,0.898805,1.023584,1.013048,1.004364,1.025084,1.033871,1.079546,1.115534,1.107901,1.091092,1.161717,1.11288
1.761667,0.964208,1.088149,1.064368,1.010118,0.985666,0.990313,0.956207,0.944086,0.892164,1.019615,1.008854,1.000282,1.021072,1.02979,1.076043,1.112302,1.104172,1.087058,1.158987,1.110339
1.771667,0.958772,1.084023,1.060219,1.006025,0.981291,0.986058,0.951408,0.939014,0.886024,1.015975,1.005007,0.996545,1.017379,1.025999,1.072725,1.109208,1.100611,1.083231,1.156326,1.107843
1.781667,0.953694,1.080181,1.056362,1.002283,0.977327,0.98221,0.947071,0.934428,0.88042,1.012681,1.001527,0.993169,1.014021,1.022517,1.069609,1.10627,1.097237,1.079633,1.153749,1.105404
1.791667,0.949002,1.076644,1.052821,0.99891,0.973794,0.978786,0.943218,0.930352,0.875384,1.00975,0.998431,0.990171,1.011016,1.019362,1.066711,1.103501,1.094066,1.076282,1.151267,1.103033
1.801667,0.944721,1.073432,1.049613,0.995921,0.970707,0.975802,0.939867,0.926805,0.870942,1.007194,0.995732,0.987561,1.008376,1.016547,1.064042,1.100917,1.091117,1.073197,1.148894,1.100742
1.811667,0.940873,1.070564,1.046754,0.993328,0.968079,0.973272,0.937033,0.923803,0.867119,1.005021,0.99344,0.985349,1.006109,1.014081,1.061615,1.098528,1.088404,1.070392,1.14664,1.098541
1.821667,0.93748,1.068055,1.04426,0.991142,0.965921,0.971203,0.934725,0.921357,0.863933,1.003238,0.991561,0.98354,1.004223,1.011974,1.05944,1.096348,1.08594,1.067883,1.144518,1.09644
1.831667,0.934558,1.065919,1.042141,0.989367,0.964237,0.969601,0.93295,0.919475,0.861398,1.001846,0.9901,0.982136,1.00272,1.01023,1.057525,1.094386,1.083739,1.06568,1.142536,1.094447
1.841667,0.932124,1.064166,1.040406,0.988008,0.96303,0.968469,0.931713,0.918161,0.859526,1.000847,0.989056,0.981138,1.001601,1.008853,1.055876,1.092652,1.08181,1.063796,1.140705,1.092572
1.851667,0.930191,1.062805,1.039062,0.987066,0.9623,0.967805,0.931011,0.917414,0.858322,1.000237,0.988429,0.980542,1.000866,1.007844,1.0545,1.091154,1.080165,1.062237,1.139033,1.090823
1.861667,0.928769,1.061842,1.038112,0.986538,0.962044,0.967606,0.930841,0.917232,0.857789,1.000012,0.988214,0.980343,1.00051,1.007202,1.053401,1.089898,1.07881,1.061011,1.13753,1.089208
1.871667,0.927866,1.061281,1.03756,0.986423,0.962256,0.967865,0.931197,0.917606,0.857926,1.000166,0.988404,0.980535,1.000527,1.006924,1.052582,1.088891,1.077753,1.060124,1.136203,1.087733
1.881667,0.927487,1.061123,1.037404,0.986713,0.962927,0.968575,0.932069,0.918528,0.858725,1.000689,0.98899,0.981108,1.000911,1.007004,1.052045,1.088138,1.077,1.059578,1.135059,1.086407
1.891667,0.927635,1.061367,1.037642,0.9874,0.964046,0.969722,0.933444,0.919984,0.860177,1.001571,0.989961,0.982051,1.00165,1.007436,1.051791,1.087643,1.076553,1.059375,1.134105,1.085234
1.901667,0.92831,1.062012,1.03827,0.988476,0.9656,0.971295,0.935306,0.921958,0.862267,1.002799,0.991305,0.983352,1.002735,1.008213,1.05182,1.087409,1.076417,1.059515,1.133348,1.084221
1.911667,0.929223,1.062859,1.039089,0.989706,0.967323,0.973033,0.93736,0.924138,0.864657,1.004153,0.992788,0.984777,1.003947,1.009124,1.051978,1.08731,1.076444,1.059833,1.132712,1.083311
1.921667,0.930967,1.0643,1.040489,0.991538,0.969719,0.975427,0.940166,0.927116,0.868001,1.006047,0.99485,0.986767,1.005699,1.010575,1.052576,1.087607,1.076937,1.060663,1.132361,1.08263
1.931667,0.933222,1.066122,1.042256,0.993721,0.9725,0.978196,0.943402,0.930551,0.871919,1.008245,0.997239,0.98907,1.007757,1.012341,1.053453,1.088171,1.077742,1.061831,1.132224,1.082126
1.941667,0.935978,1.068314,1.044379,0.996237,0.975643,0.981318,0.947043,0.934415,0.876385,1.010728,0.999936,0.991667,1.010105,1.014409,1.054605,1.089,1.078855,1.063329,1.132304,1.081801
1.951667,0.939221,1.070865,1.046845,0.99907,0.979128,0.98477,0.951061,0.938682,0.881367,1.013477,1.00292,0.994541,1.012725,1.016765,1.056026,1.090091,1.080271,1.065148,1.132603,1.081659
1.961667,0.942934,1.073759,1.049638,1.002201,0.982928,0.988528,0.955429,0.943321,0.886831,1.016474,1.006172,0.997669,1.015599,1.019392,1.05771,1.09144,1.081985,1.06728,1.133121,1.081699
1.971667,0.947098,1.07698,1.052742,1.005609,0.987018,0.992567,0.960118,0.9483,0.892739,1.019696,1.009667,1.001032,1.018708,1.022276,1.05965,1.093043,1.083988,1.069714,1.13386,1.081923
1.981667,0.95169,1.080512,1.05614,1.009275,0.991373,0.996859,0.965095,0.953587,0.899053,1.023123,1.013383,1.004608,1.022031,1.025398,1.061836,1.094894,1.08627,1.072436,1.134817,1.082331
1.991667,0.956685,1.084335,1.059812,1.013175,0.995962,1.001376,0.970329,0.959146,0.905729,1.026733,1.017296,1.008373,1.025548,1.028741,1.064259,1.096985,1.088821,1.075432,1.135992,1.082922
2.001667,0.962055,1.088428,1.063739,1.017287,1.000758,1.00609,0.975784,0.964941,0.912724,1.030503,1.021381,1.012304,1.029237,1.032286,1.066909,1.099306,1.091628,1.078689,1.137381,1.083694
2.011667,0.967911,1.092867,1.067995,1.021692,1.005846,1.011084,0.981557,0.971071,0.920143,1.034505,1.025714,1.01648,1.033173,1.036111,1.069855,1.101923,1.094757,1.082273,1.139042,1.084693
2.021667,0.973902,1.097412,1.072343,1.026131,1.010935,1.016075,0.987321,0.977194,0.927599,1.038504,1.030043,1.020648,1.037118,1.039978,1.072904,1.104661,1.098017,1.085977,1.140835,1.085808
2.031667,0.980169,1.102155,1.076876,1.030706,1.016137,1.021168,0.9932,0.983438,0.935233,1.042589,1.034464,1.024908,1.041166,1.043983,1.076136,1.107594,1.101484,1.089883,1.142824,1.08709
2.041667,0.986672,1.107071,1.081568,1.03539,1.021419,1.026334,0.999156,0.989764,0.942995,1.046737,1.038951,1.029234,1.045293,1.048103,1.079536,1.110705,1.105139,1.093969,1.145001,1.088532
2.051667,0.993373,1.112131,1.086393,1.040158,1.026748,1.031539,1.005153,0.996133,0.950837,1.050924,1.043476,1.033601,1.049476,1.052317,1.083085,1.113979,1.108961,1.098213,1.147352,1.090123
2.061667,1.000228,1.117307,1.091322,1.04498,1.032092,1.036751,1.011153,1.002506,0.958708,1.055125,1.048013,1.037983,1.053689,1.056599,1.086763,1.117396,1.112927,1.102588,1.149867,1.091855
2.071667,1.007193,1.122567,1.096328,1.049828,1.037418,1.041939,1.017118,1.008841,0.966559,1.059315,1.052534,1.042354,1.057909,1.060924,1.09055,1.120936,1.117013,1.107068,1.152529,1.093714
2.081667,1.014195,1.127857,1.101356,1.054652,1.042671,1.047048,1.022989,1.015076,0.974313,1.063453,1.056994,1.046669,1.062092,1.065247,1.094393,1.124546,1.121165,1.111601,1.155281,1.095652
2.091667,1.021272,1.133209,1.106441,1.059485,1.047882,1.052108,1.028798,1.021246,0.982006,1.067564,1.061418,1.050958,1.066266,1.0696,1.098339,1.128275,1.125424,1.116223,1.1582,1.097733
2.101667,1.02832,1.138548,1.111509,1.064257,1.052977,1.057048,1.034463,1.027263,0.989535,1.07159,1.065746,1.055157,1.070372,1.073918,1.102319,1.132054,1.129718,1.120863,1.161211,1.099895
2.111667,1.035291,1.143838,1.116528,1.068936,1.057923,1.061835,1.039949,1.03309,0.996854,1.075507,1.06995,1.059243,1.074384,1.078173,1.106303,1.135855,1.134017,1.125487,1.164292,1.102118
2.121667,1.042139,1.149047,1.121467,1.073498,1.062693,1.066443,1.045225,1.038695,1.003922,1.079295,1.074006,1.063192,1.078281,1.082342,1.110271,1.139656,1.138295,1.130069,1.167437,1.104399
2.131667,1.048817,1.154138,1.12629,1.077909,1.067255,1.070843,1.050257,1.044042,1.0107,1.082929,1.077891,1.066978,1.082037,1.086394,1.11418,1.143413,1.142508,1.134567,1.170581,1.106684
2.141667,1.05528,1.159078,1.130966,1.082144,1.071585,1.075009,1.055019,1.049103,1.01715,1.086391,1.081582,1.070582,1.085631,1.090305,1.118008,1.147105,1.146631,1.138953,1.173721,1.108968
2.151667,1.061485,1.163836,1.135468,1.08618,1.075659,1.078921,1.059486,1.053852,1.02324,1.089663,1.08506,1.073985,1.089046,1.094054,1.121729,1.150705,1.150635,1.143198,1.176833,1.111232
2.161667,1.06739,1.168375,1.139757,1.089986,1.079452,1.082552,1.063631,1.058262,1.028938,1.092724,1.088305,1.077164,1.092257,1.097609,1.125302,1.15417,1.154477,1.14726,1.179877,1.113441
2.171667,1.072955,1.172667,1.143809,1.093542,1.082946,1.085888,1.067435,1.062312,1.03422,1.095562,1.0913,1.080106,1.09525,1.100952,1.128701,1.157472,1.158129,1.151114,1.182827,1.115573
2.181667,1.078142,1.176676,1.147591,1.096824,1.086121,1.088909,1.070879,1.065982,1.039062,1.09816,1.09403,1.082792,1.098006,1.104057,1.131893,1.160578,1.161558,1.154723,1.185648,1.1176
2.191667,1.082917,1.180377,1.151075,1.099811,1.088961,1.091602,1.073947,1.069256,1.043445,1.100504,1.096481,1.085208,1.100508,1.106904,1.13485,1.163456,1.16473,1.158058,1.188309,1.119493
2.201667,1.08725,1.183741,1.154235,1.102483,1.091453,1.093953,1.076626,1.07212,1.047352,1.102584,1.09864,1.087342,1.102743,1.109472,1.137539,1.166074,1.167616,1.161089,1.190774,1.121225
2.211667,1.091112,1.186742,1.157044,1.104822,1.093584,1.095951,1.078904,1.074562,1.050773,1.104386,1.100495,1.089179,1.104697,1.11174,1.139931,1.168398,1.170183,1.163785,1.193011,1.122765
2.221667,1.09448,1.189356,1.159479,1.106809,1.095343,1.097587,1.080772,1.076574,1.053699,1.1059,1.102037,1.09071,1.106354,1.113689,1.141996,1.170397,1.172402,1.166119,1.194983,1.124085
2.231667,1.097332,1.191562,1.161517,1.108429,1.096721,1.098854,1.082223,1.078147,1.056125,1.107115,1.103255,1.091922,1.107704,1.1153,1.143705,1.172041,1.174243,1.168064,1.196656,1.125155
2.241667,1.099653,1.19334,1.163136,1.109667,1.097711,1.099743,1.083252,1.079278,1.058049,1.108023,1.104142,1.092806,1.108733,1.116557,1.14503,1.173298,1.17568,1.169594,1.197997,1.125947
2.251667,1.101429,1.194671,1.164313,1.110505,1.098303,1.100248,1.083851,1.079959,1.059472,1.108611,1.104686,1.09335,1.109427,1.117438,1.145936,1.174131,1.17668,1.17068,1.198954,1.126417
2.261667,1.102654,1.195546,1.165043,1.110941,1.098499,1.100371,1.084026,1.080197,1.060401,1.108877,1.104887,1.093551,1.109782,1.117937,1.146418,1.174535,1.177236,1.171315,1.199538,1.126572
2.271667,1.10333,1.19598,1.165347,1.111013,1.098352,1.100167,1.083831,1.080043,1.06086,1.108871,1.104797,1.093462,1.109847,1.118095,1.146503,1.174537,1.177371,1.171523,1.199771,1.126429
